bldg_id,street_address,zip_code,last_reg,rc_count,docket_no,case_type,case_status,filing_date,closing_date,close_code,staff_id,mci_item,claim_cost,allow_cost,wk_beg_dt
132473,1379 LEXINGTON AVE NEW YORK NY,10128,2020,0,BO410033OM,OM,CLOSED,3/22/13,6/6/13,GR,ROM-00043-13,NEW ROOF,74150,74150,10/12/11
139464,98 LEXINGTON AVE NEW YORK NY,10016,2020,0,ZL410076OM,OM,CLOSED,12/21/11,8/6/14,GP,ROM-00042-14,ELEVATOR UPGRADING,293800,279850,1/5/10
139464,98 LEXINGTON AVE NEW YORK NY,10016,2020,0,ZL410076OM,OM,CLOSED,12/21/11,8/6/14,GP,ROM-00042-14,BOILER/BURNER,201000,154000,11/19/09
139464,98 LEXINGTON AVE NEW YORK NY,10016,2020,0,ZL410076OM,OM,CLOSED,12/21/11,8/6/14,GP,ROM-00042-14,TV/SECURITY SYSTEM,24550.12,23605,5/10/10
139464,98 LEXINGTON AVE NEW YORK NY,10016,2020,0,ZL410076OM,OM,CLOSED,12/21/11,8/6/14,GP,ROM-00042-14,LOBBY DOORS,106600,50900,6/3/10
139464,98 LEXINGTON AVE NEW YORK NY,10016,2020,0,ZL410076OM,OM,CLOSED,12/21/11,8/6/14,GP,ROM-00042-14,INTERCOM,24750,24750,10/4/10
139464,98 LEXINGTON AVE NEW YORK NY,10016,2020,0,ZL410076OM,OM,CLOSED,12/21/11,8/6/14,GP,ROM-00042-14,CONCRETE SIDEWALK,6345,0,1/5/11
102002,7 LEXINGTON AVE NEW YORK NY,10010,2020,0,XA410030OM,OM,CLOSED,1/13/09,10/15/10,GP,RXX-000922-18,NEW ELEVATOR,226200,221599,5/31/07
102002,7 LEXINGTON AVE NEW YORK NY,10010,2020,0,XA410030OM,OM,CLOSED,1/13/09,10/15/10,GP,RXX-000922-18,ELEVATOR CONSULTANT,14480,0,10/30/06
100709,23 LEXINGTON AVE NEW YORK NY,10010,2019,0,ZI410011OM,OM,CLOSED,9/1/11,9/16/15,GP,ROM-00054-15,ENGINEERING FEES,129924.05,120892.97,6/13/05
100709,23 LEXINGTON AVE NEW YORK NY,10010,2019,0,ZI410011OM,OM,CLOSED,9/1/11,9/16/15,GP,ROM-00054-15,SCAFFOLDING FEES I,60672.49,55108.09,4/23/07
100709,23 LEXINGTON AVE NEW YORK NY,10010,2019,0,ZI410011OM,OM,CLOSED,9/1/11,9/16/15,GP,ROM-00054-15,SCAFFOLDING FEES II,33861.89,33696.89,9/1/06
100709,23 LEXINGTON AVE NEW YORK NY,10010,2019,0,ZI410011OM,OM,CLOSED,9/1/11,9/16/15,GP,ROM-00054-15,FACADE/POINTING I,192950,142450,9/18/06
100709,23 LEXINGTON AVE NEW YORK NY,10010,2019,0,ZI410011OM,OM,CLOSED,9/1/11,9/16/15,GP,ROM-00054-15,FACADE/POINTING II,542348.68,526578.68,1/28/08
116647,73 LEXINGTON AVE NEW YORK NY,10010,2020,0,XF410062OM,OM,CLOSED,6/15/09,3/18/10,GP,RXX-000915-18,ELEVATOR UPGRADING,95000,95000,4/7/08
116647,73 LEXINGTON AVE NEW YORK NY,10010,2020,0,XF410062OM,OM,CLOSED,6/15/09,3/18/10,GP,RXX-000915-18,MAILBOXES,4000,0,10/29/08
116647,73 LEXINGTON AVE NEW YORK NY,10010,2020,0,XF410062OM,OM,CLOSED,6/15/09,3/18/10,GP,RXX-000915-18,POINTNG & WATERPROOF,8400,8400,10/20/08
116833,95 LEXINGTON AVE NEW YORK NY,10016,2020,0,YJ430047OM,OM,CLOSED,10/27/10,12/8/11,GP,A66,FACADE RESTORATION,398505,360005,9/22/08
116833,95 LEXINGTON AVE NEW YORK NY,10016,2020,0,YJ430047OM,OM,CLOSED,10/27/10,12/8/11,GP,A66,NEW ROOF,219495,219495,3/20/09
116833,95 LEXINGTON AVE NEW YORK NY,10016,2020,0,YJ430047OM,OM,CLOSED,10/27/10,12/8/11,GP,A66,ENGINEER,54284,53095,4/10/08
116833,95 LEXINGTON AVE NEW YORK NY,10016,2020,0,YJ430047OM,OM,CLOSED,10/27/10,12/8/11,GP,A66,ABATEMENT/MONITORING,6616,6616,7/10/08
116833,95 LEXINGTON AVE NEW YORK NY,10016,2020,0,CR410005OM,OM,CLOSED,6/9/14,6/25/14,VO,MYN,N/A,N/A,N/A,N/A
116833,95 LEXINGTON AVE NEW YORK NY,10016,2020,0,CR430006OM,OM,CLOSED,6/9/14,4/7/15,GR,ROM-00021-15,INTERCOM,17740.91,17740.91,3/11/14
116849,97 LEXINGTON AVE NEW YORK NY,10016,2020,0,BR410043OM,OM,CLOSED,6/25/13,2/18/14,GP,RISF-00071-15,BOILER,40670,39769.2,8/1/12
116849,97 LEXINGTON AVE NEW YORK NY,10016,2020,0,BR410043OM,OM,CLOSED,6/25/13,2/18/14,GP,RISF-00071-15,RE-LINE CHIMNEY,7250,7250,8/22/12
116849,97 LEXINGTON AVE NEW YORK NY,10016,2020,0,BR410043OM,OM,CLOSED,6/25/13,2/18/14,GP,RISF-00071-15,RELOCATE RETURN LINE,773.01,710,4/1/13
116849,97 LEXINGTON AVE NEW YORK NY,10016,2020,0,BR410043OM,OM,CLOSED,6/25/13,2/18/14,GP,RISF-00071-15,REBUILT B/R WALL,6042.56,5550,5/13/13
112316,305 LEXINGTON AVE NEW YORK NY,10016,2020,0,DQ430086OM,OM,CLOSED,5/21/15,6/17/16,GP,RISF-00118-17,FACADE,688300,586035.34,4/11/13
112316,305 LEXINGTON AVE NEW YORK NY,10016,2020,0,DQ430086OM,OM,CLOSED,5/21/15,6/17/16,GP,RISF-00118-17,NEW ROOF,211650,211650,4/11/13
112316,305 LEXINGTON AVE NEW YORK NY,10016,2020,0,DQ430086OM,OM,CLOSED,5/21/15,6/17/16,GP,RISF-00118-17,PARAPET,169500,169500,4/11/13
112316,305 LEXINGTON AVE NEW YORK NY,10016,2020,0,GM430065OM,OM,CLOSED,1/18/18,10/11/18,GP,ROM-00088-18,INTERCOM,40200,37400,3/7/16
104122,331 LEXINGTON AVE NEW YORK NY,10016,2020,0,ZC410050OM,OM,CLOSED,3/23/11,5/7/12,GP,ROM-00029-12,ELEVATOR UPGRADING,108000,104060,11/16/09
104122,331 LEXINGTON AVE NEW YORK NY,10016,2020,0,ZC410050OM,OM,CLOSED,3/23/11,5/7/12,GP,ROM-00029-12,ADEQUATE WIRING,30000,29291.5,10/28/09
104122,331 LEXINGTON AVE NEW YORK NY,10016,2020,0,ZC410050OM,OM,CLOSED,3/23/11,5/7/12,GP,ROM-00029-12,INTERCOM,7500,7500,3/19/10
104122,331 LEXINGTON AVE NEW YORK NY,10016,2020,0,ZC410050OM,OM,CLOSED,3/23/11,5/7/12,GP,ROM-00029-12,FACADE WORKS/ FEES,4000,0,1/7/10
104122,331 LEXINGTON AVE NEW YORK NY,10016,2020,0,ZC410050OM,OM,CLOSED,3/23/11,5/7/12,GP,ROM-00029-12,SCAFFOLDING,8985,8985,12/21/09
104122,331 LEXINGTON AVE NEW YORK NY,10016,2020,0,ZC410050OM,OM,CLOSED,3/23/11,5/7/12,GP,ROM-00029-12,POINTNG & WATERPROOF,50500,49216.7,12/21/09
104122,331 LEXINGTON AVE NEW YORK NY,10016,2020,0,ZC410050OM,OM,CLOSED,3/23/11,5/7/12,GP,ROM-00029-12,WINDOW REPLACEMENT,33510,33510,12/11/09
116386,1057 LEXINGTON AVE NEW YORK NY,10021,2020,0,GM410083OM,OM,CLOSED,1/22/18,6/27/18,GP,RRT-00050-19,BOILER/BURNER,94700,88133.5,11/23/15
116386,1057 LEXINGTON AVE NEW YORK NY,10021,2020,0,GM410083OM,OM,CLOSED,1/22/18,6/27/18,GP,RRT-00050-19,GAS METER REPAIR,2400,0,10/26/16
116386,1057 LEXINGTON AVE NEW YORK NY,10021,2020,0,GM410083OM,OM,CLOSED,1/22/18,6/27/18,GP,RRT-00050-19,RETURN LINES REPAIR,11149.99,11149.99,8/1/16
116386,1057 LEXINGTON AVE NEW YORK NY,10021,2020,0,GM410083OM,OM,CLOSED,1/22/18,6/27/18,GP,RRT-00050-19,ENGINEERING SERVICES,5950,0,1/21/15
102008,1125 LEXINGTON AVE NEW YORK NY,10075,2020,0,XI430055OM,OM,CLOSED,9/28/09,12/9/10,GP,RISF-00109-16,NEW ROOF,174610,142410,4/15/08
102008,1125 LEXINGTON AVE NEW YORK NY,10075,2020,0,XI430055OM,OM,CLOSED,9/28/09,12/9/10,GP,RISF-00109-16,FACADE,423046,197020,4/15/08
102008,1125 LEXINGTON AVE NEW YORK NY,10075,2020,0,XI430055OM,OM,CLOSED,9/28/09,12/9/10,GP,RISF-00109-16,ENGINEER FEES,74201.03,8500,4/10/07
127890,1504 LEXINGTON AVE NEW YORK NY,10029,2018,0,YL420031OM,OM,CLOSED,12/9/10,9/8/11,GP,RXA-000810-19,ROOF AND PARAPET,327025,187625,8/20/09
127890,1504 LEXINGTON AVE NEW YORK NY,10029,2018,0,YL420031OM,OM,CLOSED,12/9/10,9/8/11,GP,RXA-000810-19,VIDEO INTERCOM,9750,9750,2/11/10
127890,1504 LEXINGTON AVE NEW YORK NY,10029,2018,0,YL420031OM,OM,CLOSED,12/9/10,9/8/11,GP,RXA-000810-19,ENTRANCE DOOR,6500,6500,7/8/10
127890,1504 LEXINGTON AVE NEW YORK NY,10029,2018,0,YL420031OM,OM,CLOSED,12/9/10,9/8/11,GP,RXA-000810-19,TILING STAIRS/HALLS,37350,0,4/13/10
127890,1504 LEXINGTON AVE NEW YORK NY,10029,2018,0,YL420031OM,OM,CLOSED,12/9/10,9/8/11,GP,RXA-000810-19,HALL LIGHTS,3834.55,0,5/26/10
127890,1504 LEXINGTON AVE NEW YORK NY,10029,2018,0,YL420031OM,OM,CLOSED,12/9/10,9/8/11,GP,RXA-000810-19,SCAFFOLDING,22681.66,20120,10/19/07
115239,1567 LEXINGTON AVE NEW YORK NY,10029,2018,0,AQ430043X,X,CLOSED,5/29/12,5/29/12,CW,RX-00003-12,N/A,N/A,N/A,N/A
115241,1571 LEXINGTON AVE NEW YORK NY,10029,2018,4,AU410061X,X,CLOSED,9/27/12,10/10/12,CW,RX-00007-12,N/A,N/A,N/A,N/A
132535,1661 LEXINGTON AVE NEW YORK NY,10029,2019,0,BW410006X,X,CLOSED,11/1/13,11/6/13,CW,RX-00013-13,N/A,N/A,N/A,N/A
110849,1695 LEXINGTON AVE NEW YORK NY,10029,2020,0,AT410061X,X,CLOSED,8/7/12,8/7/12,CW,RX-00008-12,N/A,N/A,N/A,N/A
134629,1791 LEXINGTON AVE NEW YORK NY,10029,2020,0,EN410006OM,OM,CLOSED,2/3/16,11/7/16,GR,ROM-00116-16,HOT WTR STORAGE TANK,8400,8400,1/12/15
113632,2021 LEXINGTON AVE NEW YORK NY,10035,2020,2,FT430090OM,OM,CLOSED,8/16/17,4/5/18,GP,ROM-00033-18,ROOF & RELATED,60842,53687,5/28/14
113632,2021 LEXINGTON AVE NEW YORK NY,10035,2020,2,GQ430083OM,OM,CLOSED,5/30/18,9/13/18,GP,ROM-00086-18,BURNER+ RELATED WORK,54624,53860.5,11/18/15
113632,2021 LEXINGTON AVE NEW YORK NY,10035,2020,2,GQ430083OM,OM,CLOSED,5/30/18,9/13/18,GP,ROM-00086-18,POINTING,172490,138913.65,10/25/16
133344,2085 LEXINGTON AVE NEW YORK NY,10035,2020,0,GO430075OM,OM,OPEN,3/9/18,N/A,NONE,MFG,BOILER/BURNER,69700,0,3/31/16
133344,2085 LEXINGTON AVE NEW YORK NY,10035,2020,0,GO430075OM,OM,OPEN,3/9/18,N/A,NONE,MFG,HOT WATER HEATER,16000,0,3/31/16
133344,2085 LEXINGTON AVE NEW YORK NY,10035,2020,0,GO430075OM,OM,OPEN,3/9/18,N/A,NONE,MFG,GAS PIPING,87500,0,8/25/16
139431,120 LIBERTY ST NEW YORK NY,10006,2020,0,HP410133OM,OM,OPEN,4/22/19,N/A,NONE,MJC,ELEVATOR UPGRADING,388402,0,1/20/16
139431,120 LIBERTY ST NEW YORK NY,10006,2020,0,HP410133OM,OM,OPEN,4/22/19,N/A,NONE,MJC,ELEVATOR ENGINERING,13500,0,11/25/14
139431,120 LIBERTY ST NEW YORK NY,10006,2020,0,HP410133OM,OM,OPEN,4/22/19,N/A,NONE,MJC,ELEV. SHAFT CLOSURE,95250,0,10/23/15
139431,120 LIBERTY ST NEW YORK NY,10006,2020,0,HP410133OM,OM,OPEN,4/22/19,N/A,NONE,MJC,ELEV. SHAFT ENGINRNG,31190.7,0,10/28/15
139431,120 LIBERTY ST NEW YORK NY,10006,2020,0,HP410133OM,OM,OPEN,4/22/19,N/A,NONE,MJC,ELEVATOR ELECTRICAL,8800,0,10/29/15
139431,120 LIBERTY ST NEW YORK NY,10006,2020,0,HP410133OM,OM,OPEN,4/22/19,N/A,NONE,MJC,TV/SECURITY SYSTEM,11205,0,10/11/16
139431,120 LIBERTY ST NEW YORK NY,10006,2020,0,HP410133OM,OM,OPEN,4/22/19,N/A,NONE,MJC,ELEV. MOTOR RM ENGRG,9500,0,6/6/15
139431,120 LIBERTY ST NEW YORK NY,10006,2020,0,HP410133OM,OM,OPEN,4/22/19,N/A,NONE,MJC,ELEV. CONTROL RM A/C,7500,0,3/22/17
117088,40 LUDLOW ST NEW YORK NY,10002,2020,0,ZI410039OM,OM,CLOSED,9/20/11,3/1/12,GP,ROM-00019-12,HALLWAY RENOVATION,43400,25500,10/6/10
101308,122 LUDLOW ST NEW YORK NY,10002,2018,2,AV430049OM,OM,CLOSED,10/10/12,8/16/13,GR,ROM-00052-13,POINTNG & WATERPROOF,72600,72600,7/20/10
101308,122 LUDLOW ST NEW YORK NY,10002,2018,2,DS430021OM,OM,CLOSED,7/22/15,12/11/15,GP,ROM-00084-15,BOILER/BURNER,82900,82085.5,12/12/13
101307,124 LUDLOW ST NEW YORK NY,10002,2018,0,FN430002OM,OM,CLOSED,2/1/17,3/30/17,GP,ROM-00025-17,BACKFLOW PREVENTER,10500,9410,2/4/14
101307,124 LUDLOW ST NEW YORK NY,10002,2018,0,FN430002OM,OM,CLOSED,2/1/17,3/30/17,GP,ROM-00025-17,ENGINEER,3200,3200,7/1/14
101306,127 LUDLOW ST NEW YORK NY,10002,2020,0,BT430080OM,OM,CLOSED,8/21/13,8/1/14,GP,ROM-00045-14,POINTNG & WATERPROOF,24000,22025,10/22/12
101306,127 LUDLOW ST NEW YORK NY,10002,2020,0,EN430111OM,OM,CLOSED,2/1/16,4/7/17,DE,RISF-00046-18,BOILER,60000,0,6/7/13
101306,127 LUDLOW ST NEW YORK NY,10002,2020,0,EN430111OM,OM,CLOSED,2/1/16,4/7/17,DE,RISF-00046-18,NEW CHMNEY,14153,0,10/3/13
106564,168 LUDLOW ST NEW YORK NY,10002,2020,0,CU410005X,X,CLOSED,9/2/14,9/2/14,CW,RX-00006-14,N/A,N/A,N/A,N/A
129221,58 MACDOUGAL ST NEW YORK NY,10012,2020,3,XD430094OM,OM,CLOSED,4/13/09,10/28/11,DE,RRO-00029-17,POINTNG & WATERPROOF,225000,0,9/23/08
125114,81 MACDOUGAL ST NEW YORK NY,10012,2020,1,EX430087OM,OM,CLOSED,12/28/16,3/29/17,GP,ROM-00027-17,BOILER/BURNER,230804,230357,11/30/15
137580,49 MACDOUGAL ST NEW YORK NY,10012,2020,0,AP410030OM,OM,CLOSED,4/19/12,9/26/12,GP,ROM-00062-12,GAS BOILER FURNACE,28735,23422.53,4/7/11
115857,50 MACDOUGAL ST NEW YORK NY,10012,2020,0,GP410048OM,OM,CLOSED,4/26/18,3/14/19,GP,RRO-00041-19,GAS RE-PIPING,79145,72561.8,2/5/16
115857,50 MACDOUGAL ST NEW YORK NY,10012,2020,0,GP410048OM,OM,CLOSED,4/26/18,3/14/19,GP,RRO-00041-19,CONSTRUCTION/PIPING,10350,10350,2/10/16
111823,89 MACDOUGAL ST NEW YORK NY,10012,2020,0,YD430023OM,OM,CLOSED,4/13/10,11/22/10,DE,RXX-000922-18,2 NEW BOILERS,43000,0,8/4/09
111823,89 MACDOUGAL ST NEW YORK NY,10012,2020,0,AV430062OM,OM,CLOSED,10/25/12,2/22/13,GP,ROM-00014-13,WINDOWS | ROOF | PARAPET,121575,120608.8,3/9/12
112367,116 MACDOUGAL ST NEW YORK NY,10012,2020,3,FS430055OM,OM,CLOSED,7/7/17,11/29/17,GR,ROM-00092-17,NEW ROOF,47625,47625,9/16/16
112367,116 MACDOUGAL ST NEW YORK NY,10012,2020,3,GU430019OM,OM,CLOSED,9/14/18,3/18/19,GP,ROM-00018-19,BOILER/BURNER,145900,139261.98,7/5/16
112369,118 MACDOUGAL ST NEW YORK NY,10012,2020,3,FS430007OM,OM,CLOSED,7/7/17,2/15/18,GR,ROM-00012-18,NEW ROOF,47000,47000,9/16/16
129185,120 MACDOUGAL ST NEW YORK NY,10012,2020,2,ZD430045OM,OM,CLOSED,4/21/11,1/11/13,GP,RISF-00007-16,BOILER/BURNER,27500,26761.1,3/19/09
120839,126 MACDOUGAL ST NEW YORK NY,10012,2020,0,BU430005OM,OM,CLOSED,9/4/13,8/12/15,GP,ROM-00042-15,TV/SECURITY SYSTEM,2622.5,2622.5,9/13/11
120839,126 MACDOUGAL ST NEW YORK NY,10012,2020,0,BU430005OM,OM,CLOSED,9/4/13,8/12/15,GP,ROM-00042-15,CONCRETE,5500,5500,8/30/11
120839,126 MACDOUGAL ST NEW YORK NY,10012,2020,0,BU430005OM,OM,CLOSED,9/4/13,8/12/15,GP,ROM-00042-15,NEW ROOF,14755,14755,8/30/11
120839,126 MACDOUGAL ST NEW YORK NY,10012,2020,0,BU430005OM,OM,CLOSED,9/4/13,8/12/15,GP,ROM-00042-15,GAS LINES,52500,44136,7/7/11
120839,126 MACDOUGAL ST NEW YORK NY,10012,2020,0,BU430005OM,OM,CLOSED,9/4/13,8/12/15,GP,ROM-00042-15,HALLWAY WINDOWS,3000,3000,3/5/12
120839,126 MACDOUGAL ST NEW YORK NY,10012,2020,0,CP410009OM,OM,CLOSED,4/3/14,9/22/15,GP,ROM-00052-15,BOILER/BURNER,33500,32719.3,5/7/12
120784,128 MACDOUGAL ST NEW YORK NY,10012,2020,2,AU430063OM,OM,CLOSED,9/4/12,9/27/13,VO,MYN,N/A,N/A,N/A,N/A
120784,128 MACDOUGAL ST NEW YORK NY,10012,2020,2,BU430007OM,OM,CLOSED,9/4/13,1/7/15,GR,ROM-00002-15,TV/SECURITY SYSTEM,2622.5,2622.5,9/13/11
120784,128 MACDOUGAL ST NEW YORK NY,10012,2020,2,BU430007OM,OM,CLOSED,9/4/13,1/7/15,GR,ROM-00002-15,CONCRETE,15350,15350,7/26/12
120784,128 MACDOUGAL ST NEW YORK NY,10012,2020,2,BU430007OM,OM,CLOSED,9/4/13,1/7/15,GR,ROM-00002-15,NEW ROOF,13700,13700,1/30/12
120784,128 MACDOUGAL ST NEW YORK NY,10012,2020,2,CP430018OM,OM,CLOSED,4/3/14,6/12/14,GP,ROM-00033-14,BOILER/BURNER,35500,33198.7,8/2/12
102961,125 MADISON AVE NEW YORK NY,10016,2020,2,ZD430021OM,OM,CLOSED,4/15/11,5/4/12,GP,ROM-00030-12,ELEVATOR UPGRADING,288070,281080.25,2/15/10
102961,125 MADISON AVE NEW YORK NY,10016,2020,2,BS430046OM,OM,CLOSED,7/19/13,11/8/13,GP,RISF-00116-15,POINTING/RENOVATIONS,414000,412234,10/26/12
102961,125 MADISON AVE NEW YORK NY,10016,2020,2,BS430046OM,OM,CLOSED,7/19/13,11/8/13,GP,RISF-00116-15,SIDEWALK SHED,25500,21505,7/24/12
102961,125 MADISON AVE NEW YORK NY,10016,2020,2,BS430046OM,OM,CLOSED,7/19/13,11/8/13,GP,RISF-00116-15,ENGINEERING,13096,9896,4/5/12
102961,125 MADISON AVE NEW YORK NY,10016,2020,2,DS410028OM,OM,CLOSED,7/10/15,6/2/16,GP,ROM-00054-16,ELEVATOR+SHAFT,140040,138610,1/5/15
102961,125 MADISON AVE NEW YORK NY,10016,2020,2,DS410028OM,OM,CLOSED,7/10/15,6/2/16,GP,ROM-00054-16,SECURITY CAMERA,3211.81,3211.81,6/9/14
102961,125 MADISON AVE NEW YORK NY,10016,2020,2,EX410031OM,OM,CLOSED,12/9/16,10/12/17,GP,ROM-00084-17,CARPET MATERIALS,52260,48000,6/6/15
102961,125 MADISON AVE NEW YORK NY,10016,2020,2,EX410031OM,OM,CLOSED,12/9/16,10/12/17,GP,ROM-00084-17,CARPET INSTALLATION,25478.76,25478.76,6/23/15
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410086OM,OM,CLOSED,4/28/08,7/2/10,GP,RRT-00005-14,REWIRING,484097.67,393910.24,3/20/06
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410086OM,OM,CLOSED,4/28/08,7/2/10,GP,RRT-00005-14,SOFITING | WALLS/DOORS,51840.55,39714.46,12/15/05
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410086OM,OM,CLOSED,4/28/08,7/2/10,GP,RRT-00005-14,ASBESTOS ABATEMENT,4629.17,4271.44,1/11/06
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410086OM,OM,CLOSED,4/28/08,7/2/10,GP,RRT-00005-14,AIR MONITORING,1771.25,0,11/3/05
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410086OM,OM,CLOSED,4/28/08,7/2/10,GP,RRT-00005-14,PRINTING,135.42,0,8/1/05
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410086OM,OM,CLOSED,4/28/08,7/2/10,GP,RRT-00005-14,EXPEDITING,2015.17,0,11/15/06
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410086OM,OM,CLOSED,4/28/08,7/2/10,GP,RRT-00005-14,DOOR |  FRAMES |  ETC.,2366.92,0,11/7/05
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410086OM,OM,CLOSED,4/28/08,7/2/10,GP,RRT-00005-14,ELECTRICAL ENGINEER,19035.37,13980.33,7/21/06
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410086OM,OM,CLOSED,4/28/08,7/2/10,GP,RRT-00005-14,MANAGEMENT STAFF,5087.08,0,2/10/06
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410086OM,OM,CLOSED,4/28/08,7/2/10,GP,RRT-00005-14,ADMINISTRATION,1682.91,0,7/21/06
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410086OM,OM,CLOSED,4/28/08,7/2/10,GP,RRT-00005-14,PATCHING & PAINTING,27543.66,25415.14,1/1/07
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410086OM,OM,CLOSED,4/28/08,7/2/10,GP,RRT-00005-14,PIPING/SPRINKLER ETC,4433.33,0,12/8/05
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410092OM,OM,CLOSED,4/28/08,7/2/10,DE,RXX-000118-20,REWIRING,484097.67,0,2/27/06
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410092OM,OM,CLOSED,4/28/08,7/2/10,DE,RXX-000118-20,SOFITING | WALLS/DOORS,51840.55,0,12/15/05
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410092OM,OM,CLOSED,4/28/08,7/2/10,DE,RXX-000118-20,ASBESTOS ABATEMENT,4629.17,0,1/11/06
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410092OM,OM,CLOSED,4/28/08,7/2/10,DE,RXX-000118-20,AIR MONITORING,1771.25,0,11/3/05
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410092OM,OM,CLOSED,4/28/08,7/2/10,DE,RXX-000118-20,PRINTING,135.42,0,8/1/05
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410092OM,OM,CLOSED,4/28/08,7/2/10,DE,RXX-000118-20,EXPEDITING,2015.17,0,11/15/06
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410092OM,OM,CLOSED,4/28/08,7/2/10,DE,RXX-000118-20,PATCHING & PAINTING,27543.66,0,1/1/07
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410092OM,OM,CLOSED,4/28/08,7/2/10,DE,RXX-000118-20,DOORS | FRAMES | ETC.,2366.92,0,11/7/05
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410092OM,OM,CLOSED,4/28/08,7/2/10,DE,RXX-000118-20,PIPING/SPRINKLER ETC,4433.33,0,12/8/05
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410092OM,OM,CLOSED,4/28/08,7/2/10,DE,RXX-000118-20,ELECTRICAL ENGINEER.,19035.37,0,7/21/06
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410092OM,OM,CLOSED,4/28/08,7/2/10,DE,RXX-000118-20,MANAGEMENT STAFF,5087.08,0,2/10/06
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,WD410092OM,OM,CLOSED,4/28/08,7/2/10,DE,RXX-000118-20,ADMINISTRATION,1682.91,0,7/21/06
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,XB410080OM,OM,CLOSED,2/12/09,7/2/10,DE,RXX-000118-20,H.W. TANK/HEATERS,111460,0,9/5/07
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,XB410080OM,OM,CLOSED,2/12/09,7/2/10,DE,RXX-000118-20,VARI VAC & PUMP SYST,63733,0,12/27/05
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,XB410080OM,OM,CLOSED,2/12/09,7/2/10,DE,RXX-000118-20,FACADE RESTORATION,61365.83,0,11/15/06
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,XB410080OM,OM,CLOSED,2/12/09,7/2/10,DE,RXX-000118-20,NEW ROOF,290135.67,0,8/9/07
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,XB410080OM,OM,CLOSED,2/12/09,7/2/10,DE,RXX-000118-20,INTERCOM,16666.67,0,7/12/07
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,XB410080OM,OM,CLOSED,2/12/09,7/2/10,DE,RXX-000118-20,CATWALKS,256977.5,0,7/12/07
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,XB410080OM,OM,CLOSED,2/12/09,7/2/10,DE,RXX-000118-20,ASBESTOS ABATEMENT,12000,0,6/5/07
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,XB410080OM,OM,CLOSED,2/12/09,7/2/10,DE,RXX-000118-20,ENGINEERING,44875.67,0,11/8/06
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,XB410080OM,OM,CLOSED,2/12/09,7/2/10,DE,RXX-000118-20,MAILBOXES,15450,0,9/14/07
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,XB410080OM,OM,CLOSED,2/12/09,7/2/10,DE,RXX-000118-20,ENTRANCE DOORS,25320,0,9/14/07
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,XB410109OM,OM,CLOSED,2/12/09,6/21/13,GP,RRO-00011-16,H.W. TANK/HEATERS,111460,50574.25,9/5/07
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,XB410109OM,OM,CLOSED,2/12/09,6/21/13,GP,RRO-00011-16,VARI VAC & PUMP SYST,63733,63733,12/27/05
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,XB410109OM,OM,CLOSED,2/12/09,6/21/13,GP,RRO-00011-16,FACADE RESTORATION,61365.83,0,11/15/06
115205,2170 MADISON AVE NEW YORK NY,10037,2020,0,XB410109OM,OM,CLOSED,2/12/09,6/21/13,GP,RRO-00011-16,NEW ROOF,290135.67,0,8/9/07
